id_medicamento,nombre_medicamento,pais,anio,bimestre,unidades_solicitadas,moneda
MED_METFORMINA,metformina,mexico,2024,1,49,EUR
MED_METFORMINA,metformina,mexico,2024,2,79,EUR
MED_METFORMINA,metformina,mexico,2024,3,75,EUR
MED_METFORMINA,metformina,mexico,2024,4,59,EUR
MED_METFORMINA,metformina,mexico,2024,5,167,EUR
MED_METFORMINA,metformina,mexico,2024,6,71,EUR
MED_METFORMINA,metformina,mexico,2025,1,197,EUR
MED_METFORMINA,metformina,mexico,2025,2,51,EUR
MED_METFORMINA,metformina,mexico,2025,3,67,EUR
MED_METFORMINA,metformina,mexico,2025,4,36,EUR
MED_METFORMINA,metformina,mexico,2025,5,70,EUR
MED_METFORMINA,metformina,mexico,2025,6,78,EUR
MED_NAPROXENO,naproxeno,espana,2023,1,8,EUR
MED_NAPROXENO,naproxeno,espana,2023,2,6,EUR
MED_NAPROXENO,naproxeno,espana,2023,3,2,EUR
MED_NAPROXENO,naproxeno,espana,2023,4,2,EUR
MED_NAPROXENO,naproxeno,espana,2023,5,7,EUR
MED_NAPROXENO,naproxeno,espana,2023,6,3,EUR
MED_NAPROXENO,naproxeno,espana,2024,1,10,EUR
MED_NAPROXENO,naproxeno,espana,2024,2,2,EUR
MED_NAPROXENO,naproxeno,espana,2024,3,10,EUR
MED_NAPROXENO,naproxeno,espana,2024,4,4,EUR
MED_NAPROXENO,naproxeno,espana,2024,5,5,EUR
MED_NAPROXENO,naproxeno,espana,2024,6,7,EUR
MED_NAPROXENO,naproxeno,espana,2025,1,9,EUR
MED_NAPROXENO,naproxeno,espana,2025,3,8,EUR
MED_NAPROXENO,naproxeno,espana,2025,4,7,EUR
MED_NAPROXENO,naproxeno,espana,2025,5,4,EUR
MED_NAPROXENO,naproxeno,espana,2025,6,2,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2023,1,4,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2023,2,7,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2023,3,15,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2023,4,8,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2023,5,2,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2023,6,5,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2024,1,1,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2024,2,6,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2024,3,12,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2024,4,11,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2024,5,9,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2024,6,12,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2025,1,8,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2025,2,3,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2025,3,4,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2025,4,2,EUR
MED_NAPROXENO,naproxeno,estados_unidos,2025,6,6,EUR
MED_NAPROXENO,naproxeno,mexico,2023,1,3,EUR
MED_NAPROXENO,naproxeno,mexico,2023,2,9,EUR
MED_NAPROXENO,naproxeno,mexico,2023,4,6,EUR
MED_NAPROXENO,naproxeno,mexico,2023,5,2,EUR
MED_NAPROXENO,naproxeno,mexico,2023,6,6,EUR
MED_NAPROXENO,naproxeno,mexico,2024,1,3,EUR
MED_NAPROXENO,naproxeno,mexico,2024,2,4,EUR
MED_NAPROXENO,naproxeno,mexico,2024,3,2,EUR
MED_NAPROXENO,naproxeno,mexico,2024,4,7,EUR
MED_NAPROXENO,naproxeno,mexico,2024,6,5,EUR
MED_NAPROXENO,naproxeno,mexico,2025,1,7,EUR
MED_NAPROXENO,naproxeno,mexico,2025,2,8,EUR
MED_NAPROXENO,naproxeno,mexico,2025,3,4,EUR
MED_NAPROXENO,naproxeno,mexico,2025,4,3,EUR
MED_NAPROXENO,naproxeno,mexico,2025,5,18,EUR
MED_NAPROXENO,naproxeno,mexico,2025,6,9,EUR
MED_OMEPRAZOL,omeprazol,espana,2023,1,80,EUR
MED_OMEPRAZOL,omeprazol,espana,2023,2,79,EUR
MED_OMEPRAZOL,omeprazol,espana,2023,3,66,EUR
MED_OMEPRAZOL,omeprazol,espana,2023,4,72,EUR
MED_OMEPRAZOL,omeprazol,espana,2023,5,185,EUR
MED_OMEPRAZOL,omeprazol,espana,2023,6,93,EUR
MED_OMEPRAZOL,omeprazol,espana,2024,1,78,EUR
MED_OMEPRAZOL,omeprazol,espana,2024,2,67,EUR
MED_OMEPRAZOL,omeprazol,espana,2024,3,45,EUR
MED_OMEPRAZOL,omeprazol,espana,2024,4,53,EUR
MED_OMEPRAZOL,omeprazol,espana,2024,5,75,EUR
MED_OMEPRAZOL,omeprazol,espana,2024,6,58,EUR
MED_OMEPRAZOL,omeprazol,espana,2025,1,195,EUR
MED_OMEPRAZOL,omeprazol,espana,2025,2,41,EUR
MED_OMEPRAZOL,omeprazol,espana,2025,3,74,EUR
MED_OMEPRAZOL,omeprazol,espana,2025,4,83,EUR
MED_OMEPRAZOL,omeprazol,espana,2025,5,60,EUR
MED_OMEPRAZOL,omeprazol,espana,2025,6,37,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2023,1,277,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2023,2,86,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2023,3,64,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2023,4,64,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2023,5,86,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2023,6,191,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2024,1,78,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2024,2,65,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2024,3,85,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2024,4,56,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2024,5,185,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2024,6,81,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2025,1,41,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2025,2,51,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2025,3,85,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2025,4,67,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2025,5,62,EUR
MED_OMEPRAZOL,omeprazol,estados_unidos,2025,6,91,EUR
MED_OMEPRAZOL,omeprazol,mexico,2023,1,65,EUR
MED_OMEPRAZOL,omeprazol,mexico,2023,2,247,EUR
MED_OMEPRAZOL,omeprazol,mexico,2023,3,54,EUR
MED_OMEPRAZOL,omeprazol,mexico,2023,4,71,EUR
MED_OMEPRAZOL,omeprazol,mexico,2023,5,170,EUR
MED_OMEPRAZOL,omeprazol,mexico,2023,6,160,EUR
MED_OMEPRAZOL,omeprazol,mexico,2024,1,57,EUR
MED_OMEPRAZOL,omeprazol,mexico,2024,2,214,EUR
MED_OMEPRAZOL,omeprazol,mexico,2024,3,62,EUR
MED_OMEPRAZOL,omeprazol,mexico,2024,4,62,EUR
MED_OMEPRAZOL,omeprazol,mexico,2024,5,57,EUR
MED_OMEPRAZOL,omeprazol,mexico,2024,6,188,EUR
MED_OMEPRAZOL,omeprazol,mexico,2025,1,90,EUR
MED_OMEPRAZOL,omeprazol,mexico,2025,2,87,EUR
MED_OMEPRAZOL,omeprazol,mexico,2025,3,188,EUR
MED_OMEPRAZOL,omeprazol,mexico,2025,4,75,EUR
MED_OMEPRAZOL,omeprazol,mexico,2025,5,70,EUR
MED_OMEPRAZOL,omeprazol,mexico,2025,6,67,EUR
MED_ORLISTAT,orlistat,espana,2023,1,21,EUR
MED_ORLISTAT,orlistat,espana,2023,2,43,EUR
MED_ORLISTAT,orlistat,espana,2023,3,25,EUR
MED_ORLISTAT,orlistat,espana,2023,4,49,EUR
MED_ORLISTAT,orlistat,espana,2023,5,38,EUR
MED_ORLISTAT,orlistat,espana,2023,6,41,EUR
MED_ORLISTAT,orlistat,espana,2024,1,35,EUR
MED_ORLISTAT,orlistat,espana,2024,2,33,EUR
MED_ORLISTAT,orlistat,espana,2024,3,40,EUR
MED_ORLISTAT,orlistat,espana,2024,4,34,EUR
MED_ORLISTAT,orlistat,espana,2024,5,25,EUR
MED_ORLISTAT,orlistat,espana,2024,6,25,EUR
MED_ORLISTAT,orlistat,espana,2025,1,44,EUR
MED_ORLISTAT,orlistat,espana,2025,2,36,EUR
MED_ORLISTAT,orlistat,espana,2025,3,20,EUR
MED_ORLISTAT,orlistat,espana,2025,4,144,EUR
MED_ORLISTAT,orlistat,espana,2025,5,53,EUR
MED_ORLISTAT,orlistat,espana,2025,6,25,EUR
MED_ORLISTAT,orlistat,estados_unidos,2023,1,29,EUR
MED_ORLISTAT,orlistat,estados_unidos,2023,2,133,EUR
MED_ORLISTAT,orlistat,estados_unidos,2023,3,35,EUR
MED_ORLISTAT,orlistat,estados_unidos,2023,4,45,EUR
MED_ORLISTAT,orlistat,estados_unidos,2023,5,19,EUR
MED_ORLISTAT,orlistat,estados_unidos,2023,6,19,EUR
MED_ORLISTAT,orlistat,estados_unidos,2024,1,37,EUR
MED_ORLISTAT,orlistat,estados_unidos,2024,2,151,EUR
MED_ORLISTAT,orlistat,estados_unidos,2024,3,34,EUR
MED_ORLISTAT,orlistat,estados_unidos,2024,4,30,EUR
MED_ORLISTAT,orlistat,estados_unidos,2024,5,27,EUR
MED_ORLISTAT,orlistat,estados_unidos,2024,6,60,EUR
MED_ORLISTAT,orlistat,estados_unidos,2025,1,124,EUR
MED_ORLISTAT,orlistat,estados_unidos,2025,2,144,EUR
MED_ORLISTAT,orlistat,estados_unidos,2025,3,37,EUR
MED_ORLISTAT,orlistat,estados_unidos,2025,4,41,EUR
MED_ORLISTAT,orlistat,estados_unidos,2025,5,116,EUR
MED_ORLISTAT,orlistat,estados_unidos,2025,6,52,EUR
MED_ORLISTAT,orlistat,mexico,2023,1,26,EUR
MED_ORLISTAT,orlistat,mexico,2023,2,14,EUR
MED_ORLISTAT,orlistat,mexico,2023,3,46,EUR
MED_ORLISTAT,orlistat,mexico,2023,4,36,EUR
MED_ORLISTAT,orlistat,mexico,2023,5,49,EUR
MED_ORLISTAT,orlistat,mexico,2023,6,31,EUR
MED_ORLISTAT,orlistat,mexico,2024,1,34,EUR
MED_ORLISTAT,orlistat,mexico,2024,2,53,EUR
MED_ORLISTAT,orlistat,mexico,2024,3,48,EUR
MED_ORLISTAT,orlistat,mexico,2024,4,31,EUR
MED_ORLISTAT,orlistat,mexico,2024,5,22,EUR
MED_ORLISTAT,orlistat,mexico,2024,6,34,EUR
MED_ORLISTAT,orlistat,mexico,2025,1,36,EUR
MED_ORLISTAT,orlistat,mexico,2025,2,154,EUR
MED_ORLISTAT,orlistat,mexico,2025,3,33,EUR
MED_ORLISTAT,orlistat,mexico,2025,4,45,EUR
MED_ORLISTAT,orlistat,mexico,2025,5,33,EUR
MED_ORLISTAT,orlistat,mexico,2025,6,46,EUR
MED_PARACETAMOL,paracetamol,espana,2023,1,76,EUR
MED_PARACETAMOL,paracetamol,espana,2023,2,72,EUR
MED_PARACETAMOL,paracetamol,espana,2023,3,71,EUR
MED_PARACETAMOL,paracetamol,espana,2023,4,74,EUR
MED_PARACETAMOL,paracetamol,espana,2023,5,65,EUR
MED_PARACETAMOL,paracetamol,espana,2023,6,61,EUR
MED_PARACETAMOL,paracetamol,espana,2024,1,87,EUR
MED_PARACETAMOL,paracetamol,espana,2024,2,79,EUR
MED_PARACETAMOL,paracetamol,espana,2024,3,64,EUR
MED_PARACETAMOL,paracetamol,espana,2024,4,58,EUR
MED_PARACETAMOL,paracetamol,espana,2024,5,63,EUR
MED_PARACETAMOL,paracetamol,espana,2024,6,183,EUR
MED_PARACETAMOL,paracetamol,espana,2025,1,84,EUR
MED_PARACETAMOL,paracetamol,espana,2025,2,80,EUR
MED_PARACETAMOL,paracetamol,espana,2025,3,41,EUR
MED_PARACETAMOL,paracetamol,espana,2025,4,86,EUR
MED_PARACETAMOL,paracetamol,espana,2025,5,54,EUR
MED_PARACETAMOL,paracetamol,espana,2025,6,172,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2023,1,72,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2023,2,68,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2023,3,60,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2023,4,71,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2023,5,76,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2023,6,77,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2024,1,96,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2024,2,154,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2024,3,178,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2024,4,174,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2024,5,88,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2024,6,194,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2025,1,67,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2025,2,55,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2025,3,182,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2025,4,68,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2025,5,190,EUR
MED_PARACETAMOL,paracetamol,estados_unidos,2025,6,48,EUR
MED_PARACETAMOL,paracetamol,mexico,2023,1,48,EUR
MED_PARACETAMOL,paracetamol,mexico,2023,2,71,EUR
MED_PARACETAMOL,paracetamol,mexico,2023,3,168,EUR
MED_PARACETAMOL,paracetamol,mexico,2023,4,95,EUR
MED_PARACETAMOL,paracetamol,mexico,2023,5,87,EUR
MED_PARACETAMOL,paracetamol,mexico,2023,6,76,EUR
MED_PARACETAMOL,paracetamol,mexico,2024,1,55,EUR
MED_PARACETAMOL,paracetamol,mexico,2024,2,295,EUR
MED_PARACETAMOL,paracetamol,mexico,2024,3,147,EUR
MED_PARACETAMOL,paracetamol,mexico,2024,4,65,EUR
MED_PARACETAMOL,paracetamol,mexico,2024,5,181,EUR
MED_PARACETAMOL,paracetamol,mexico,2024,6,100,EUR
MED_PARACETAMOL,paracetamol,mexico,2025,1,62,EUR
MED_PARACETAMOL,paracetamol,mexico,2025,2,187,EUR
MED_PARACETAMOL,paracetamol,mexico,2025,3,91,EUR
MED_PARACETAMOL,paracetamol,mexico,2025,4,89,EUR
MED_PARACETAMOL,paracetamol,mexico,2025,5,82,EUR
MED_PARACETAMOL,paracetamol,mexico,2025,6,61,EUR
MED_PREGABALINA,pregabalina,espana,2023,1,5,EUR
MED_PREGABALINA,pregabalina,espana,2023,2,5,EUR
MED_PREGABALINA,pregabalina,espana,2023,4,2,EUR
MED_PREGABALINA,pregabalina,espana,2023,5,3,EUR
MED_PREGABALINA,pregabalina,espana,2023,6,4,EUR
MED_PREGABALINA,pregabalina,espana,2024,1,2,EUR
MED_PREGABALINA,pregabalina,espana,2024,3,4,EUR
MED_PREGABALINA,pregabalina,espana,2024,4,4,EUR
MED_PREGABALINA,pregabalina,espana,2024,5,13,EUR
MED_PREGABALINA,pregabalina,espana,2024,6,3,EUR
MED_PREGABALINA,pregabalina,espana,2025,1,14,EUR
MED_PREGABALINA,pregabalina,espana,2025,3,4,EUR
MED_PREGABALINA,pregabalina,espana,2025,5,1,EUR
MED_PREGABALINA,pregabalina,espana,2025,6,7,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2023,1,3,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2023,2,5,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2023,3,2,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2023,4,10,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2023,5,1,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2023,6,8,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2024,1,3,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2024,2,10,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2024,3,10,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2024,4,13,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2024,5,3,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2024,6,6,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2025,1,4,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2025,2,5,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2025,4,2,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2025,5,9,EUR
MED_PREGABALINA,pregabalina,estados_unidos,2025,6,1,EUR
MED_PREGABALINA,pregabalina,mexico,2023,1,9,EUR
MED_PREGABALINA,pregabalina,mexico,2023,2,4,EUR
MED_PREGABALINA,pregabalina,mexico,2023,3,3,EUR
MED_PREGABALINA,pregabalina,mexico,2023,4,12,EUR
MED_PREGABALINA,pregabalina,mexico,2023,5,5,EUR
MED_PREGABALINA,pregabalina,mexico,2023,6,2,EUR
MED_PREGABALINA,pregabalina,mexico,2024,1,1,EUR
MED_PREGABALINA,pregabalina,mexico,2024,2,14,EUR
MED_PREGABALINA,pregabalina,mexico,2024,3,1,EUR
MED_PREGABALINA,pregabalina,mexico,2024,4,7,EUR
MED_PREGABALINA,pregabalina,mexico,2024,5,3,EUR
MED_PREGABALINA,pregabalina,mexico,2024,6,4,EUR
MED_PREGABALINA,pregabalina,mexico,2025,1,4,EUR
MED_PREGABALINA,pregabalina,mexico,2025,2,4,EUR
MED_PREGABALINA,pregabalina,mexico,2025,3,8,EUR
MED_PREGABALINA,pregabalina,mexico,2025,4,7,EUR
MED_PREGABALINA,pregabalina,mexico,2025,5,5,EUR
MED_PREGABALINA,pregabalina,mexico,2025,6,3,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2023,1,25,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2023,2,59,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2023,3,28,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2023,4,49,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2023,5,38,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2023,6,35,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2024,1,40,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2024,2,70,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2024,3,37,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2024,4,38,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2024,5,36,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2024,6,57,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2025,1,56,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2025,2,39,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2025,3,52,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2025,4,66,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2025,5,53,EUR
MED_ROSUVASTATINA,rosuvastatina,espana,2025,6,31,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2023,1,40,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2023,2,51,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2023,3,30,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2023,4,48,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2023,5,45,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2023,6,31,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2024,1,25,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2024,2,68,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2024,3,38,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2024,4,44,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2024,5,42,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2024,6,31,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2025,1,53,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2025,2,141,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2025,3,39,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2025,4,35,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2025,5,60,EUR
MED_ROSUVASTATINA,rosuvastatina,estados_unidos,2025,6,35,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2023,1,29,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2023,2,45,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2023,3,42,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2023,4,62,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2023,5,37,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2023,6,56,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2024,1,32,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2024,2,181,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2024,3,48,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2024,4,60,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2024,5,32,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2024,6,33,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2025,1,39,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2025,2,41,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2025,3,56,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2025,4,51,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2025,5,50,EUR
MED_ROSUVASTATINA,rosuvastatina,mexico,2025,6,148,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2023,1,8,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2023,2,8,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2023,3,17,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2023,4,120,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2023,5,20,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2023,6,12,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2024,1,13,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2024,2,11,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2024,3,6,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2024,4,19,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2024,5,22,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2024,6,6,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2025,1,16,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2025,2,24,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2025,3,22,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2025,4,25,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2025,5,12,EUR
MED_SULFATOFERROSO,sulfatoferroso,espana,2025,6,5,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2023,1,7,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2023,2,11,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2023,3,12,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2023,4,10,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2023,5,5,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2023,6,9,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2024,1,19,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2024,2,9,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2024,3,12,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2024,4,5,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2024,5,20,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2024,6,118,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2025,1,9,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2025,2,21,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2025,3,16,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2025,4,18,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2025,5,24,EUR
MED_SULFATOFERROSO,sulfatoferroso,estados_unidos,2025,6,9,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2023,1,2,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2023,2,8,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2023,3,18,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2023,4,12,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2023,5,11,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2023,6,15,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2024,1,11,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2024,2,8,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2024,3,1,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2024,4,11,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2024,5,14,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2024,6,25,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2025,1,10,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2025,2,19,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2025,3,8,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2025,4,126,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2025,5,7,EUR
MED_SULFATOFERROSO,sulfatoferroso,mexico,2025,6,12,EUR
MED_VARENICLINA,vareniclina,espana,2023,1,20,EUR
MED_VARENICLINA,vareniclina,espana,2023,2,52,EUR
MED_VARENICLINA,vareniclina,espana,2023,3,269,EUR
MED_VARENICLINA,vareniclina,espana,2023,4,42,EUR
MED_VARENICLINA,vareniclina,espana,2023,5,46,EUR
MED_VARENICLINA,vareniclina,espana,2023,6,47,EUR
MED_VARENICLINA,vareniclina,espana,2024,1,47,EUR
MED_VARENICLINA,vareniclina,espana,2024,2,57,EUR
MED_VARENICLINA,vareniclina,espana,2024,3,37,EUR
MED_VARENICLINA,vareniclina,espana,2024,4,78,EUR
MED_VARENICLINA,vareniclina,espana,2024,5,128,EUR
MED_VARENICLINA,vareniclina,espana,2024,6,36,EUR
MED_VARENICLINA,vareniclina,espana,2025,1,31,EUR
MED_VARENICLINA,vareniclina,espana,2025,2,39,EUR
MED_VARENICLINA,vareniclina,espana,2025,3,134,EUR
MED_VARENICLINA,vareniclina,espana,2025,4,53,EUR
MED_VARENICLINA,vareniclina,espana,2025,5,35,EUR
MED_VARENICLINA,vareniclina,espana,2025,6,67,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2023,1,50,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2023,2,61,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2023,3,46,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2023,4,55,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2023,5,53,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2023,6,58,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2024,1,61,EUR
MED_VARENICLINA,vareniclina,estados_unidos,2024,2,53,EUR
